Ticker,Company,Sector,Year,Month,Month_Name,Monthly_Return,Avg_Close,Avg_Volume,Avg_Volatility
JPM,JP Morgan Chase,Finance,2024,6,Jun,-0.06,190.22,9202521.05,1.39
JPM,JP Morgan Chase,Finance,2024,7,Jul,5.84,202.88,8974809.09,1.23
JPM,JP Morgan Chase,Finance,2024,8,Aug,5.73,204.78,7837995.45,1.67
JPM,JP Morgan Chase,Finance,2024,9,Sep,-6.14,204.48,10324380.0,1.45
JPM,JP Morgan Chase,Finance,2024,10,Oct,5.96,213.08,7753800.0,1.44
JPM,JP Morgan Chase,Finance,2024,11,Nov,12.59,234.64,9442565.0,2.67
JPM,JP Morgan Chase,Finance,2024,12,Dec,-3.95,234.99,8631723.81,1.32
JPM,JP Morgan Chase,Finance,2025,1,Jan,11.52,249.73,10491340.0,1.12
JPM,JP Morgan Chase,Finance,2025,2,Feb,-0.78,264.25,8243931.58,1.12
JPM,JP Morgan Chase,Finance,2025,3,Mar,-7.2,236.73,12627709.52,1.86
JPM,JP Morgan Chase,Finance,2025,4,Apr,1.46,230.45,13684666.67,3.11
JPM,JP Morgan Chase,Finance,2025,5,May,7.77,255.92,7862980.95,1.6
JPM,JP Morgan Chase,Finance,2025,6,Jun,9.46,269.05,8718070.0,0.95
JPM,JP Morgan Chase,Finance,2025,7,Jul,2.78,288.94,9026963.64,1.18
JPM,JP Morgan Chase,Finance,2025,8,Aug,1.85,290.46,7087066.67,1.09
JPM,JP Morgan Chase,Finance,2025,9,Sep,4.65,304.67,8693442.86,1.06
JPM,JP Morgan Chase,Finance,2025,10,Oct,-0.7,302.42,8236078.26,1.09
JPM,JP Morgan Chase,Finance,2025,11,Nov,0.8,306.25,7906247.37,1.27
JPM,JP Morgan Chase,Finance,2025,12,Dec,3.15,315.76,9618890.91,1.64
JPM,JP Morgan Chase,Finance,2026,1,Jan,-4.47,313.13,12173695.0,1.58
JPM,JP Morgan Chase,Finance,2026,2,Feb,-1.49,308.88,10688057.89,1.77
JPM,JP Morgan Chase,Finance,2026,3,Mar,-3.63,296.05,10613300.0,1.89
MS,Morgan Stanley,Finance,2020,1,Jan,1.49,44.26,10799614.29,2.11
MS,Morgan Stanley,Finance,2020,2,Feb,-14.39,44.03,16398847.37,2.01
MS,Morgan Stanley,Finance,2020,3,Mar,-19.48,30.05,26430731.82,6.26
MS,Morgan Stanley,Finance,2020,4,Apr,17.36,31.66,16499580.95,6.7
MS,Morgan Stanley,Finance,2020,5,May,12.99,33.67,12626940.0,3.14
MS,Morgan Stanley,Finance,2020,6,Jun,9.82,40.01,13485690.91,3.77
MS,Morgan Stanley,Finance,2020,7,Jul,2.34,42.08,12075968.18,2.46
MS,Morgan Stanley,Finance,2020,8,Aug,6.85,43.39,7275366.67,1.52
MS,Morgan Stanley,Finance,2020,9,Sep,-7.36,42.16,9627704.76,1.65
MS,Morgan Stanley,Finance,2020,10,Oct,0.73,42.04,16113840.91,1.95
MS,Morgan Stanley,Finance,2020,11,Nov,25.83,48.65,12402345.0,2.49
MS,Morgan Stanley,Finance,2020,12,Dec,10.65,55.74,9276527.27,2.2
MS,Morgan Stanley,Finance,2021,1,Jan,-1.24,62.3,13677042.11,1.98
MS,Morgan Stanley,Finance,2021,2,Feb,13.98,63.96,10477626.32,2.05
MS,Morgan Stanley,Finance,2021,3,Mar,1.32,69.63,11370895.65,1.6
MS,Morgan Stanley,Finance,2021,4,Apr,6.81,68.72,10945161.9,1.58
MS,Morgan Stanley,Finance,2021,5,May,9.91,74.72,9747255.0,1.68
MS,Morgan Stanley,Finance,2021,6,Jun,1.12,77.53,9364513.64,1.38
MS,Morgan Stanley,Finance,2021,7,Jul,5.63,80.1,10140838.1,1.91
MS,Morgan Stanley,Finance,2021,8,Aug,8.58,88.16,7256172.73,1.34
MS,Morgan Stanley,Finance,2021,9,Sep,-6.77,88.76,8545709.52,1.19
MS,Morgan Stanley,Finance,2021,10,Oct,6.36,87.1,7949185.71,1.78
MS,Morgan Stanley,Finance,2021,11,Nov,-7.76,86.98,9262171.43,1.4
MS,Morgan Stanley,Finance,2021,12,Dec,3.78,86.26,8648086.36,1.91
MS,Morgan Stanley,Finance,2022,1,Jan,5.59,88.19,13500530.0,2.07
MS,Morgan Stanley,Finance,2022,2,Feb,-11.78,88.39,10666752.63,2.0
MS,Morgan Stanley,Finance,2022,3,Mar,-3.1,78.39,10969995.65,2.44
MS,Morgan Stanley,Finance,2022,4,Apr,-6.84,74.77,9914295.0,1.95
MS,Morgan Stanley,Finance,2022,5,May,7.2,72.96,8211023.81,2.41
MS,Morgan Stanley,Finance,2022,6,Jun,-11.95,69.65,8322133.33,2.12
MS,Morgan Stanley,Finance,2022,7,Jul,11.53,70.21,7940490.0,1.98
MS,Morgan Stanley,Finance,2022,8,Aug,1.31,78.65,6628439.13,1.44
MS,Morgan Stanley,Finance,2022,9,Sep,-7.23,76.31,8707219.05,1.63
MS,Morgan Stanley,Finance,2022,10,Oct,5.5,71.25,8143057.14,2.33
MS,Morgan Stanley,Finance,2022,11,Nov,12.8,79.7,6243709.52,2.03
MS,Morgan Stanley,Finance,2022,12,Dec,-8.8,79.46,6947490.48,1.66
MS,Morgan Stanley,Finance,2023,1,Jan,14.64,83.79,8437140.0,1.58
MS,Morgan Stanley,Finance,2023,2,Feb,-0.79,89.84,6378042.11,1.28
MS,Morgan Stanley,Finance,2023,3,Mar,-8.86,81.55,8924456.52,1.73
MS,Morgan Stanley,Finance,2023,4,Apr,3.48,79.86,6817063.16,1.76
MS,Morgan Stanley,Finance,2023,5,May,-9.28,76.74,6846309.09,1.57
MS,Morgan Stanley,Finance,2023,6,Jun,4.52,78.74,7180761.9,1.46
MS,Morgan Stanley,Finance,2023,7,Jul,8.19,81.98,8398565.0,1.51
MS,Morgan Stanley,Finance,2023,8,Aug,-7.18,80.08,5702260.87,1.11
MS,Morgan Stanley,Finance,2023,9,Sep,-3.99,78.84,6970025.0,1.15
MS,Morgan Stanley,Finance,2023,10,Oct,-12.57,70.46,10290927.27,1.67
MS,Morgan Stanley,Finance,2023,11,Nov,11.7,72.34,8104200.0,2.05
MS,Morgan Stanley,Finance,2023,12,Dec,16.49,82.18,8157005.0,1.67
MS,Morgan Stanley,Finance,2024,1,Jan,-5.49,83.49,9761166.67,1.54
MS,Morgan Stanley,Finance,2024,2,Feb,-1.26,81.37,7176990.0,1.21
MS,Morgan Stanley,Finance,2024,3,Mar,9.36,84.75,9969845.0,1.65
MS,Morgan Stanley,Finance,2024,4,Apr,-2.38,86.71,7695445.45,1.68
MS,Morgan Stanley,Finance,2024,5,May,7.54,93.49,5551518.18,1.21
MS,Morgan Stanley,Finance,2024,6,Jun,-0.6,92.42,5688294.74,0.84
MS,Morgan Stanley,Finance,2024,7,Jul,7.09,98.49,7473581.82,1.11
MS,Morgan Stanley,Finance,2024,8,Aug,0.79,95.45,5190318.18,2.0
MS,Morgan Stanley,Finance,2024,9,Sep,0.86,96.76,5836750.0,1.54
MS,Morgan Stanley,Finance,2024,10,Oct,12.08,109.65,6402808.7,1.51
MS,Morgan Stanley,Finance,2024,11,Nov,13.2,126.48,7074595.0,2.82
MS,Morgan Stanley,Finance,2024,12,Dec,-4.33,123.66,5867500.0,1.51
MS,Morgan Stanley,Finance,2025,1,Jan,10.63,129.01,7497295.0,1.86
MS,Morgan Stanley,Finance,2025,2,Feb,-3.65,133.09,5632278.95,1.53
MS,Morgan Stanley,Finance,2025,3,Mar,-12.37,116.45,8416023.81,2.57
MS,Morgan Stanley,Finance,2025,4,Apr,1.49,107.99,9314695.24,3.98
MS,Morgan Stanley,Finance,2025,5,May,10.68,124.1,5998376.19,2.14
MS,Morgan Stanley,Finance,2025,6,Jun,9.65,131.27,5455745.0,1.26
MS,Morgan Stanley,Finance,2025,7,Jul,1.92,140.42,5620695.45,0.99
MS,Morgan Stanley,Finance,2025,8,Aug,5.65,144.36,4453028.57,1.18
MS,Morgan Stanley,Finance,2025,9,Sep,5.61,154.84,5622128.57,1.11
MS,Morgan Stanley,Finance,2025,10,Oct,4.05,158.49,5785695.65,1.46
MS,Morgan Stanley,Finance,2025,11,Nov,3.63,163.89,5636094.74,1.53
MS,Morgan Stanley,Finance,2025,12,Dec,4.66,177.05,5124681.82,1.38
MS,Morgan Stanley,Finance,2026,1,Jan,3.31,184.1,7075730.0,1.66
MS,Morgan Stanley,Finance,2026,2,Feb,-8.62,175.33,8293752.63,2.07
MS,Morgan Stanley,Finance,2026,3,Mar,-3.76,164.67,7467220.0,2.68
MSFT,Microsoft,Tech,2020,1,Jan,5.98,155.36,26596666.67,1.3
MSFT,Microsoft,Tech,2020,2,Feb,-4.03,169.49,46711700.0,1.75
MSFT,Microsoft,Tech,2020,3,Mar,2.38,144.91,73304340.91,5.43
MSFT,Microsoft,Tech,2020,4,Apr,13.64,160.57,46890714.29,4.75
MSFT,Microsoft,Tech,2020,5,May,2.68,173.38,34442250.0,2.09
MSFT,Microsoft,Tech,2020,6,Jun,10.92,183.56,34771154.55,1.61
MSFT,Microsoft,Tech,2020,7,Jul,1.09,197.25,35008672.73,1.87
MSFT,Microsoft,Tech,2020,8,Aug,10.17,204.4,32972566.67,2.09
MSFT,Microsoft,Tech,2020,9,Sep,-6.28,199.38,36579823.81,2.45
MSFT,Microsoft,Tech,2020,10,Oct,-3.4,203.28,28709909.09,1.91
MSFT,Microsoft,Tech,2020,11,Nov,6.18,204.68,28672150.0,2.18
MSFT,Microsoft,Tech,2020,12,Dec,3.94,208.67,27034622.73,1.15
MSFT,Microsoft,Tech,2021,1,Jan,4.5,212.51,34109284.21,1.45
MSFT,Microsoft,Tech,2021,2,Feb,0.57,230.05,25840115.79,1.55
MSFT,Microsoft,Tech,2021,3,Mar,1.75,224.22,31519382.61,1.57
MSFT,Microsoft,Tech,2021,4,Apr,6.92,245.24,27079123.81,1.43
MSFT,Microsoft,Tech,2021,5,May,-0.58,237.61,24754245.0,1.33
MSFT,Microsoft,Tech,2021,6,Jun,8.25,249.12,23116918.18,1.08
MSFT,Microsoft,Tech,2021,7,Jul,5.13,270.74,24889176.19,0.87
MSFT,Microsoft,Tech,2021,8,Aug,6.08,283.32,20059495.45,0.83
MSFT,Microsoft,Tech,2021,9,Sep,-6.69,286.07,23948509.52,0.98
MSFT,Microsoft,Tech,2021,10,Oct,16.48,292.5,24595990.48,1.47
MSFT,Microsoft,Tech,2021,11,Nov,-0.01,323.91,24280247.62,1.16
MSFT,Microsoft,Tech,2021,12,Dec,2.02,321.29,28439763.64,1.56
MSFT,Microsoft,Tech,2022,1,Jan,-7.45,298.05,47376570.0,1.76
MSFT,Microsoft,Tech,2022,2,Feb,-3.34,288.63,36686873.68,2.08
MSFT,Microsoft,Tech,2022,3,Mar,3.62,286.1,31927573.91,2.29
MSFT,Microsoft,Tech,2022,4,Apr,-9.88,279.39,31367170.0,1.99
MSFT,Microsoft,Tech,2022,5,May,-1.22,258.28,35376285.71,2.74
MSFT,Microsoft,Tech,2022,6,Jun,-5.16,251.62,29589157.14,2.18
MSFT,Microsoft,Tech,2022,7,Jul,9.38,254.25,26744590.0,2.07
MSFT,Microsoft,Tech,2022,8,Aug,-6.64,272.31,20745982.61,1.99
MSFT,Microsoft,Tech,2022,9,Sep,-11.23,240.7,27408885.71,1.68
MSFT,Microsoft,Tech,2022,10,Oct,0.62,230.33,31963100.0,2.38
MSFT,Microsoft,Tech,2022,11,Nov,10.55,230.88,29299809.52,3.1
MSFT,Microsoft,Tech,2022,12,Dec,-5.92,239.36,28159938.1,2.17
MSFT,Microsoft,Tech,2023,1,Jan,3.68,231.21,33308405.0,1.94
MSFT,Microsoft,Tech,2023,2,Feb,1.3,253.35,32394789.47,2.14
MSFT,Microsoft,Tech,2023,3,Mar,14.82,260.57,32505869.57,1.71
MSFT,Microsoft,Tech,2023,4,Apr,6.82,281.96,29027368.42,1.63
MSFT,Microsoft,Tech,2023,5,May,7.05,307.55,27311677.27,1.87
MSFT,Microsoft,Tech,2023,6,Jun,3.87,327.63,26081057.14,1.52
MSFT,Microsoft,Tech,2023,7,Jul,-1.06,334.52,33337340.0,1.55
MSFT,Microsoft,Tech,2023,8,Aug,-2.12,318.02,20846791.3,1.51
MSFT,Microsoft,Tech,2023,9,Sep,-3.59,319.87,20837115.0,1.15
MSFT,Microsoft,Tech,2023,10,Oct,7.13,322.72,24588645.45,1.41
MSFT,Microsoft,Tech,2023,11,Nov,11.77,361.77,26852095.24,1.45
MSFT,Microsoft,Tech,2023,12,Dec,-0.68,366.27,26104085.0,1.1
MSFT,Microsoft,Tech,2024,1,Jan,5.7,382.85,25166247.62,0.87
MSFT,Microsoft,Tech,2024,2,Feb,4.3,402.48,22204560.0,1.27
MSFT,Microsoft,Tech,2024,3,Mar,1.87,410.49,21322265.0,1.33
MSFT,Microsoft,Tech,2024,4,Apr,-7.54,407.02,20049263.64,1.12
MSFT,Microsoft,Tech,2024,5,May,6.75,411.64,18808181.82,1.4
MSFT,Microsoft,Tech,2024,6,Jun,7.46,432.49,17985110.53,1.11
MSFT,Microsoft,Tech,2024,7,Jul,-6.37,439.4,20020418.18,1.15
MSFT,Microsoft,Tech,2024,8,Aug,0.05,407.43,20541772.73,1.43
MSFT,Microsoft,Tech,2024,9,Sep,3.24,419.33,18844905.0,1.12
MSFT,Microsoft,Tech,2024,10,Oct,-5.44,414.9,19162847.83,1.02
MSFT,Microsoft,Tech,2024,11,Nov,4.46,414.34,22115310.0,1.69
MSFT,Microsoft,Tech,2024,12,Dec,-0.31,435.2,20947733.33,1.17
MSFT,Microsoft,Tech,2025,1,Jan,-1.11,424.3,23125060.0,1.39
MSFT,Microsoft,Tech,2025,2,Feb,-4.16,404.47,22760468.42,1.88
MSFT,Microsoft,Tech,2025,3,Mar,-5.33,384.7,23418409.52,1.47
MSFT,Microsoft,Tech,2025,4,Apr,6.01,375.36,26816385.71,2.55
MSFT,Microsoft,Tech,2025,5,May,15.82,445.17,22711542.86,2.3
MSFT,Microsoft,Tech,2025,6,Jun,7.8,475.79,20062755.0,0.81
MSFT,Microsoft,Tech,2025,7,Jul,7.13,503.37,18040086.36,0.77
MSFT,Microsoft,Tech,2025,8,Aug,-4.88,513.63,21661357.14,1.28
MSFT,Microsoft,Tech,2025,9,Sep,2.3,505.85,20191690.48,0.93
MSFT,Microsoft,Tech,2025,10,Oct,0.12,519.04,20367260.87,0.97
MSFT,Microsoft,Tech,2025,11,Nov,-4.76,495.02,25235826.32,1.29
MSFT,Microsoft,Tech,2025,12,Dec,-1.59,482.76,22570840.91,1.32
MSFT,Microsoft,Tech,2026,1,Jan,-10.93,463.99,34203130.0,1.28
MSFT,Microsoft,Tech,2026,2,Feb,-8.49,401.45,42118805.26,2.87
MSFT,Microsoft,Tech,2026,3,Mar,4.08,405.46,35913680.0,1.96
XOM,ExxonMobil,Energy,2020,1,Jan,-13.04,50.99,17101614.29,1.19
XOM,ExxonMobil,Energy,2020,2,Feb,-16.8,44.55,25256573.68,1.79
XOM,ExxonMobil,Energy,2020,3,Mar,-25.6,30.68,53239872.73,4.92
XOM,ExxonMobil,Energy,2020,4,Apr,21.89,32.25,37690814.29,5.26
XOM,ExxonMobil,Energy,2020,5,May,0.86,34.36,23858480.0,3.82
XOM,ExxonMobil,Energy,2020,6,Jun,-0.26,37.02,26590000.0,3.57
XOM,ExxonMobil,Energy,2020,7,Jul,-5.47,33.76,20324445.45,2.59
XOM,ExxonMobil,Energy,2020,8,Aug,-2.96,33.35,21391276.19,2.04
XOM,ExxonMobil,Energy,2020,9,Sep,-14.78,29.14,28133504.76,1.67
XOM,ExxonMobil,Energy,2020,10,Oct,-4.45,26.7,28656063.64,2.18
XOM,ExxonMobil,Energy,2020,11,Nov,19.81,29.72,35198010.0,3.62
XOM,ExxonMobil,Energy,2020,12,Dec,8.22,34.01,27445204.55,3.22
XOM,ExxonMobil,Energy,2021,1,Jan,9.01,37.79,31304426.32,2.13
XOM,ExxonMobil,Energy,2021,2,Feb,21.49,42.2,28629421.05,2.36
XOM,ExxonMobil,Energy,2021,3,Mar,3.18,48.03,34381956.52,2.27
XOM,ExxonMobil,Energy,2021,4,Apr,2.75,46.63,21802447.62,1.62
XOM,ExxonMobil,Energy,2021,5,May,3.73,49.98,26065105.0,1.84
XOM,ExxonMobil,Energy,2021,6,Jun,8.13,52.4,23929850.0,1.77
XOM,ExxonMobil,Energy,2021,7,Jul,-8.8,49.53,20757209.52,1.79
XOM,ExxonMobil,Energy,2021,8,Aug,-3.66,47.39,18471081.82,1.68
XOM,ExxonMobil,Energy,2021,9,Sep,7.95,47.5,22995642.86,1.76
XOM,ExxonMobil,Energy,2021,10,Oct,9.43,53.25,20724504.76,1.75
XOM,ExxonMobil,Energy,2021,11,Nov,-5.76,54.62,19812452.38,1.5
XOM,ExxonMobil,Energy,2021,12,Dec,2.39,52.81,19686922.73,1.7
XOM,ExxonMobil,Energy,2022,1,Jan,22.0,61.48,30414375.0,1.67
XOM,ExxonMobil,Energy,2022,2,Feb,4.68,68.5,33086505.26,1.99
XOM,ExxonMobil,Energy,2022,3,Mar,6.03,71.75,37108700.0,2.42
XOM,ExxonMobil,Energy,2022,4,Apr,3.52,74.36,25281385.0,2.01
XOM,ExxonMobil,Energy,2022,5,May,13.54,79.82,31420823.81,2.53
XOM,ExxonMobil,Energy,2022,6,Jun,-10.37,82.76,31438947.62,2.42
XOM,ExxonMobil,Energy,2022,7,Jul,12.83,77.0,21395290.0,2.76
XOM,ExxonMobil,Energy,2022,8,Aug,0.08,83.1,18458926.09,2.21
XOM,ExxonMobil,Energy,2022,9,Sep,-8.6,81.95,19590795.24,1.95
XOM,ExxonMobil,Energy,2022,10,Oct,24.41,90.98,20553261.9,2.55
XOM,ExxonMobil,Energy,2022,11,Nov,1.6,100.14,17525500.0,1.73
XOM,ExxonMobil,Energy,2022,12,Dec,-0.7,95.81,17928776.19,1.61
XOM,ExxonMobil,Energy,2023,1,Jan,5.37,100.37,16492400.0,1.65
XOM,ExxonMobil,Energy,2023,2,Feb,-4.35,101.94,16380963.16,1.9
XOM,ExxonMobil,Energy,2023,3,Mar,0.19,96.78,17936391.3,1.72
XOM,ExxonMobil,Energy,2023,4,Apr,7.9,104.8,15436668.42,2.02
XOM,ExxonMobil,Energy,2023,5,May,-13.48,96.7,15107622.73,1.71
XOM,ExxonMobil,Energy,2023,6,Jun,4.99,96.03,15362704.76,1.34
XOM,ExxonMobil,Energy,2023,7,Jul,0.25,95.05,17518750.0,1.43
XOM,ExxonMobil,Energy,2023,8,Aug,4.61,99.35,13735082.61,1.38
XOM,ExxonMobil,Energy,2023,9,Sep,5.8,106.76,16029565.0,1.3
XOM,ExxonMobil,Energy,2023,10,Oct,-10.14,100.71,22451831.82,1.88
XOM,ExxonMobil,Energy,2023,11,Nov,-1.91,96.38,20636857.14,1.43
XOM,ExxonMobil,Energy,2023,12,Dec,-2.59,93.38,22696830.0,1.1
XOM,ExxonMobil,Energy,2024,1,Jan,2.98,92.97,19675857.14,1.23
XOM,ExxonMobil,Energy,2024,2,Feb,2.7,96.08,18045095.0,1.29
XOM,ExxonMobil,Energy,2024,3,Mar,10.72,103.48,17697665.0,0.99
XOM,ExxonMobil,Energy,2024,4,Apr,1.85,112.14,17533450.0,0.82
XOM,ExxonMobil,Energy,2024,5,May,0.11,109.52,18907300.0,1.09
XOM,ExxonMobil,Energy,2024,6,Jun,-1.7,105.96,18187368.42,1.34
XOM,ExxonMobil,Energy,2024,7,Jul,3.13,108.59,12634263.64,1.16
XOM,ExxonMobil,Energy,2024,8,Aug,0.44,110.84,12939700.0,1.32
XOM,ExxonMobil,Energy,2024,9,Sep,-0.35,108.39,16021735.0,1.51
XOM,ExxonMobil,Energy,2024,10,Oct,-0.22,114.89,13159943.48,1.45
XOM,ExxonMobil,Energy,2024,11,Nov,1.97,114.3,14521520.0,1.15
XOM,ExxonMobil,Energy,2024,12,Dec,-9.11,105.48,16910490.48,1.01
XOM,ExxonMobil,Energy,2025,1,Jan,-0.52,104.56,15387015.0,1.05
XOM,ExxonMobil,Energy,2025,2,Feb,5.18,105.78,14465884.21,1.46
XOM,ExxonMobil,Energy,2025,3,Mar,6.86,108.99,18364052.38,1.58
XOM,ExxonMobil,Energy,2025,4,Apr,-10.95,103.38,18957890.48,2.62
XOM,ExxonMobil,Energy,2025,5,May,-2.15,102.39,15571985.71,1.68
XOM,ExxonMobil,Energy,2025,6,Jun,5.47,105.79,20502715.0,1.26
XOM,ExxonMobil,Energy,2025,7,Jul,3.68,108.92,14443995.45,1.5
XOM,ExxonMobil,Energy,2025,8,Aug,3.37,106.63,15606276.19,1.1
XOM,ExxonMobil,Energy,2025,9,Sep,-1.16,111.37,16761195.24,1.17
XOM,ExxonMobil,Energy,2025,10,Oct,1.54,111.73,12549517.39,1.2
XOM,ExxonMobil,Energy,2025,11,Nov,2.33,115.43,14706157.89,1.06
XOM,ExxonMobil,Energy,2025,12,Dec,3.89,117.24,15669127.27,1.18
XOM,ExxonMobil,Energy,2026,1,Jan,16.47,129.07,20210220.0,1.66
XOM,ExxonMobil,Energy,2026,2,Feb,8.63,148.37,22032436.84,1.77
XOM,ExxonMobil,Energy,2026,3,Mar,-0.82,151.57,23506380.0,1.89
